Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,394.20318603515625,570.2327880859375,1383.60498046875,1618.1243896484375,438.124755859375,455.70001220703125,633.2000122070312,1449.9000244140625,1737.6500244140625,512.9500122070312,464.95001220703125,646.5,1488.800048828125,1794.5999755859375,520.0,447.8500061035156,627.7999877929688,1435.3499755859375,1727.699951171875,505.8999938964844,458.0,627.7999877929688,1450.0,1765.0,511.0,3405204,11660575,147847,5122541,2950307
2020-04-22,399.99908447265625,578.0225219726562,1353.593017578125,1647.7830810546875,442.6943359375,462.3999938964844,641.8499755859375,1418.449951171875,1769.5,518.2999877929688,469.45001220703125,645.0,1448.0,1790.0,521.9000244140625,450.0,628.0499877929688,1385.050048828125,1719.1500244140625,507.04998779296875,453.0,633.2000122070312,1448.0,1737.6500244140625,512.0,3768051,8266728,151232,3829836,2268496
2020-04-23,413.234375,611.7484741210938,1392.43212890625,1749.0528564453125,447.3066711425781,477.70001220703125,679.2999877929688,1459.1500244140625,1878.25,523.7000122070312,480.75,683.6500244140625,1472.0,1900.0,527.8499755859375,462.3999938964844,638.0999755859375,1420.0,1760.8499755859375,509.29998779296875,465.0,647.0499877929688,1430.0,1780.0,519.0,3052968,14451289,122755,5934366,6094748
2020-04-24,404.9299011230469,592.5664672851562,1368.241455078125,1693.4593505859375,430.01055908203125,468.1000061035156,658.0,1433.800048828125,1818.550048828125,503.45001220703125,496.8999938964844,675.0,1470.0,1851.949951171875,532.5999755859375,465.1499938964844,654.7999877929688,1421.550048828125,1807.800048828125,502.1000061035156,480.0,668.5499877929688,1455.0,1840.699951171875,522.0,6738184,7319940,151941,2987102,4817852
2020-04-27,417.9056091308594,598.5101928710938,1384.3206787109375,1710.2677001953125,437.0570983886719,483.1000061035156,664.5999755859375,1450.6500244140625,1836.5999755859375,511.70001220703125,485.70001220703125,681.0,1470.0,1875.0,519.0,467.25,661.0499877929688,1421.3499755859375,1825.0,506.5,473.1000061035156,661.0499877929688,1452.25,1832.300048828125,511.70001220703125,2914569,7183306,447191,3374741,4032316
2020-04-28,407.52508544921875,594.9981079101562,1398.82568359375,1731.173828125,444.4880065917969,471.1000061035156,660.7000122070312,1465.8499755859375,1859.050048828125,520.4000244140625,489.0,677.0,1471.949951171875,1868.0,528.5,469.45001220703125,653.0499877929688,1445.0,1832.5999755859375,515.5499877929688,489.0,673.0,1463.8499755859375,1865.0,518.0,4262237,7296571,51626,2678505,4972775
2020-04-29,425.3883056640625,609.2718505859375,1398.0623779296875,1774.568115234375,451.5772705078125,491.75,676.5499877929688,1465.050048828125,1905.6500244140625,528.7000122070312,501.0,682.0,1493.0,1912.550048828125,536.9000244140625,470.20001220703125,658.0,1445.199951171875,1850.050048828125,522.0999755859375,474.79998779296875,666.0,1479.6500244140625,1874.0,525.9500122070312,3849090,8639056,101143,4241510,6361689
2020-04-30,470.19781494140625,644.3486328125,1520.114013671875,1875.884033203125,466.56719970703125,543.5499877929688,715.5,1592.949951171875,2014.449951171875,546.25,565.5,720.0,1650.0,2032.0,552.9000244140625,501.0,698.0999755859375,1480.0,1942.199951171875,532.3499755859375,506.5,700.0,1488.0,1980.0,541.0,8035267,16253821,236847,5915544,8931956
2020-05-04,444.85198974609375,606.7053833007812,1474.690673828125,1797.6622314453125,429.1564636230469,514.25,673.7000122070312,1545.3499755859375,1930.449951171875,502.45001220703125,527.5,701.2000122070312,1570.0,1966.0,519.75,508.20001220703125,670.3499755859375,1503.25,1913.6500244140625,498.0,527.5,689.7999877929688,1570.0,1966.0,515.0,7032527,9122740,78506,3729348,14814506
2020-05-05,450.17205810546875,606.7053833007812,1465.195556640625,1799.8038330078125,427.0211181640625,520.4000244140625,673.7000122070312,1535.4000244140625,1932.75,499.95001220703125,529.9000244140625,685.5999755859375,1588.5,1977.0,514.0,515.6500244140625,670.0,1525.0,1927.0,498.20001220703125,526.0,681.75,1552.199951171875,1955.0999755859375,506.0,4592828,6393053,137671,2905528,5717678
2020-05-06,449.0473937988281,599.680908203125,1465.863525390625,1772.659423828125,432.9145812988281,519.0999755859375,665.9000244140625,1536.0999755859375,1903.5999755859375,506.8500061035156,526.7000122070312,681.4500122070312,1567.449951171875,1953.699951171875,509.1000061035156,506.20001220703125,664.0499877929688,1510.050048828125,1893.5999755859375,490.0,512.2000122070312,676.9000244140625,1535.4000244140625,1939.800048828125,503.75,6921533,7934250,148484,3517431,3781531
2020-05-07,442.6893310546875,598.8255615234375,1520.4002685546875,1761.5313720703125,441.02874755859375,511.75,664.9500122070312,1593.25,1891.6500244140625,516.3499755859375,541.7999877929688,674.3499755859375,1601.0,1934.449951171875,525.8499755859375,507.54998779296875,662.4500122070312,1535.9000244140625,1883.3499755859375,506.3500061035156,530.0,665.5499877929688,1536.0999755859375,1910.0,508.0,19998641,4779548,73424,3166754,6799899
2020-05-08,448.44195556640625,607.1555786132812,1512.1937255859375,1763.160888671875,457.983154296875,518.4000244140625,674.2000122070312,1584.6500244140625,1893.4000244140625,536.2000122070312,522.5,680.9000244140625,1614.0,1939.5,538.5999755859375,502.3999938964844,668.5,1570.0999755859375,1886.25,519.2000122070312,520.8499755859375,672.25,1605.25,1939.0999755859375,526.9000244140625,10120968,8400321,84477,2686530,6016020
2020-05-11,456.3570861816406,614.990478515625,1540.3924560546875,1802.1788330078125,452.8583984375,527.5499877929688,682.9000244140625,1614.199951171875,1935.300048828125,530.2000122070312,534.9000244140625,698.5499877929688,1674.699951171875,1951.4000244140625,543.7999877929688,521.2000122070312,678.0,1595.75,1909.0,527.2000122070312,526.0,682.5,1600.0,1909.0,541.5,4425540,7370186,115867,2449841,4272574
2020-05-12,456.22735595703125,619.2681274414062,1572.98095703125,1815.402099609375,455.4635009765625,527.4000244140625,687.6500244140625,1648.3499755859375,1949.5,533.25,540.0,691.0,1655.0,1956.5,539.5,520.0,675.5,1590.800048828125,1910.25,525.0,525.4500122070312,678.5,1614.0,1933.4000244140625,525.0,6439945,7356039,82129,3256595,5691969
2020-05-13,457.395263671875,625.1217651367188,1580.710693359375,1815.54150390625,465.2860107421875,528.75,694.1500244140625,1656.449951171875,1949.6500244140625,544.75,539.8499755859375,699.9000244140625,1689.0,1994.0,549.75,521.5499877929688,683.75,1645.0999755859375,1925.6500244140625,531.4000244140625,539.8499755859375,694.7999877929688,1689.0,1994.0,542.0,3502017,8287101,316636,2656665,3296409
2020-05-14,447.6201477050781,592.7015991210938,1572.8853759765625,1771.4951171875,440.4736328125,517.4500122070312,658.1500244140625,1648.25,1902.3499755859375,515.7000122070312,527.5499877929688,671.75,1667.1500244140625,1923.0999755859375,535.0,514.3499755859375,652.5999755859375,1628.0,1891.0999755859375,513.9500122070312,519.4000244140625,659.0,1645.0,1910.0,532.4000244140625,3741672,16888262,173331,2263146,6148398
2020-05-15,442.2568359375,587.433349609375,1570.547607421875,1762.6951904296875,436.0748596191406,511.25,652.2999877929688,1645.800048828125,1892.9000244140625,510.54998779296875,517.9500122070312,664.7999877929688,1657.949951171875,1917.4000244140625,520.0,505.25,646.7000122070312,1636.050048828125,1865.199951171875,507.3999938964844,517.9500122070312,664.7999877929688,1650.0,1916.0,520.0,4895121,9255353,66726,3173682,3628530
2020-05-18,441.82427978515625,597.8798828125,1570.404541015625,1811.7701416015625,430.5230407714844,510.75,663.9000244140625,1645.6500244140625,1945.5999755859375,504.04998779296875,518.6500244140625,670.5499877929688,1668.0,1952.949951171875,515.0,507.5,653.0,1600.0,1872.0999755859375,501.5,514.7000122070312,659.8499755859375,1655.0,1907.0,511.5,5159655,10435442,205525,3727694,3283979
2020-05-19,448.31219482421875,602.1124267578125,1593.7843017578125,1814.6107177734375,437.8258056640625,518.25,668.5999755859375,1670.1500244140625,1948.6500244140625,512.5999755859375,520.5,674.7999877929688,1680.0,1966.449951171875,519.7000122070312,506.20001220703125,655.0,1640.0,1903.0,503.29998779296875,512.0,664.0,1661.0,1903.0,510.0,3966934,5902208,59442,3198693,3041594
2020-05-20,455.6650695800781,602.968017578125,1702.4285888671875,1819.2197265625,443.46307373046875,526.75,669.5499877929688,1784.0,1953.5999755859375,519.2000122070312,528.6500244140625,673.0,1834.0,1962.9000244140625,524.7999877929688,515.0,659.6500244140625,1711.0,1931.699951171875,510.70001220703125,515.0499877929688,668.5,1719.949951171875,1950.0,515.0,3138708,5794636,842330,2778505,2772920
2020-05-21,462.6719665527344,605.3544311523438,1703.2874755859375,1854.2333984375,444.1890869140625,534.8499755859375,672.2000122070312,1784.9000244140625,1991.199951171875,520.0499877929688,537.5,679.4500122070312,1800.0,1998.0,521.5,523.4000244140625,665.4000244140625,1745.800048828125,1941.1500244140625,510.04998779296875,529.7999877929688,666.5,1763.949951171875,1946.0,519.9500122070312,4523685,7213225,104118,3400908,2540109
2020-05-22,458.8226318359375,623.500732421875,1704.95751953125,1881.37841796875,452.388671875,530.4000244140625,692.3499755859375,1786.6500244140625,2020.3499755859375,529.6500244140625,535.0,695.8499755859375,1839.0,2032.0,531.0,523.0,673.5,1771.0,1961.25,515.0999755859375,533.6500244140625,675.0,1784.949951171875,1977.0999755859375,517.0999755859375,6410434,11867731,125113,3663418,4254552
2020-05-26,453.28619384765625,612.8741455078125,1705.530029296875,1809.34912109375,444.53076171875,524.0,680.5499877929688,1787.25,1943.0,520.4500122070312,536.5,699.4500122070312,1809.6500244140625,2024.0,540.75,520.25,679.0,1767.050048828125,1925.0,518.8499755859375,530.0,693.0,1795.0,2015.0,533.0,4055691,7099606,82065,4575317,2719781
2020-05-27,459.29827880859375,635.2979736328125,1712.1622314453125,1867.364013671875,447.3493347167969,530.9500122070312,705.4500122070312,1794.199951171875,2005.300048828125,523.75,533.9000244140625,709.2000122070312,1809.050048828125,2010.0,526.0,516.0,675.0,1787.0,1941.25,512.0499877929688,529.7000122070312,686.0499877929688,1787.0,1959.0,521.6500244140625,4828798,8774636,113020,3482160,2265885
2020-05-28,469.41937255859375,637.0540161132812,1711.398681640625,1866.4322509765625,452.43133544921875,542.6500244140625,707.4000244140625,1793.4000244140625,2004.300048828125,529.7000122070312,546.0,710.0,1818.949951171875,2014.0,531.8499755859375,523.0,690.0,1775.0999755859375,1971.300048828125,517.1500244140625,531.0,707.0,1787.0,1988.5,528.0,4492767,9440091,90551,3475681,3387672
2020-05-29,475.9937438964844,630.755615234375,1716.599609375,1836.6800537109375,453.07196044921875,550.25,691.0,1798.8499755859375,1972.3499755859375,530.4500122070312,555.0,700.7999877929688,1812.0,2002.6500244140625,535.6500244140625,536.7000122070312,674.9500122070312,1780.199951171875,1962.4000244140625,524.4500122070312,540.0,692.5,1780.199951171875,1982.0,529.9000244140625,7853755,28290128,46008,7237735,4081245
2020-06-01,484.2117004394531,638.5601806640625,1758.68310546875,1904.565673828125,464.2610778808594,559.75,699.5499877929688,1842.949951171875,2045.25,543.5499877929688,573.4000244140625,706.6500244140625,1860.0,2060.0,554.7999877929688,555.5,691.5,1795.0,1981.0999755859375,537.0499877929688,557.0,698.75,1795.0,1990.0,538.5,4503261,12276438,170384,3747773,4913055
2020-06-02,484.60101318359375,646.3646850585938,1773.570068359375,1906.3350830078125,467.6348571777344,560.2000122070312,708.0999755859375,1858.550048828125,2047.1500244140625,547.5,567.75,711.6500244140625,1894.0,2081.0,548.3499755859375,550.0,697.5499877929688,1817.8499755859375,2040.050048828125,538.0,559.2999877929688,700.5,1846.0,2060.199951171875,543.5999755859375,2930058,7059304,321389,2443886,3878973
2020-06-03,486.8501281738281,640.3858642578125,1763.8363037109375,1911.0047607421875,472.5461120605469,562.7999877929688,701.5499877929688,1848.3499755859375,2046.1500244140625,553.25,568.4000244140625,711.9000244140625,1880.0999755859375,2063.75,565.5,557.0,696.0,1844.050048828125,2020.0,550.0,564.0,710.7000122070312,1854.949951171875,2051.85009765625,554.0,4202273,11378568,154333,3699799,4942023
2020-06-04,500.8206787109375,646.0453491210938,1776.1463623046875,1953.406005859375,497.1876525878906,578.9500122070312,707.75,1861.25,2091.550048828125,582.0999755859375,583.7000122070312,709.4500122070312,1869.300048828125,2100.0,585.0,559.0,697.5,1846.5,2046.75,555.6500244140625,565.0,702.0,1849.949951171875,2046.75,557.0,5315353,10782424,50379,4048593,10915145
2020-06-05,498.2255859375,642.2114868164062,1772.3292236328125,1912.966064453125,495.26593017578125,575.9500122070312,703.5499877929688,1857.25,2048.25,579.8499755859375,587.1500244140625,711.7000122070312,1870.699951171875,2098.0,593.5499877929688,572.5,700.5999755859375,1849.0999755859375,2040.300048828125,575.0,585.0,707.0,1865.050048828125,2091.60009765625,588.0,3995824,7718679,54930,3573289,6207096
2020-06-08,500.2152099609375,658.003173828125,1784.4964599609375,1934.9141845703125,503.935302734375,578.25,720.8499755859375,1870.0,2071.75,590.0,583.5,725.7999877929688,1884.8499755859375,2095.0,599.4500122070312,571.0499877929688,704.0,1855.0,2062.10009765625,580.0999755859375,579.1500244140625,707.6500244140625,1873.1500244140625,2078.25,585.7999877929688,3771973,10719105,54420,2957841,4791151
2020-06-09,495.5439453125,655.0364990234375,1799.1923828125,1935.1942138671875,500.6895446777344,572.8499755859375,717.5999755859375,1885.4000244140625,2072.050048828125,586.2000122070312,583.5999755859375,729.5999755859375,1895.0,2095.5,605.3499755859375,570.0,715.0499877929688,1850.199951171875,2060.25,585.0,574.1500244140625,720.0,1856.0,2063.10009765625,594.0,3812291,10078029,210894,2909439,5665593
2020-06-10,500.6044616699219,653.4391479492188,1801.1964111328125,1969.469970703125,504.36236572265625,578.7000122070312,715.8499755859375,1887.5,2108.75,590.5,587.5,719.4500122070312,1899.0,2132.0,596.9000244140625,573.5999755859375,709.2000122070312,1879.5999755859375,2073.5,582.5,575.0,715.0,1885.0,2077.050048828125,591.5,6491708,7263049,48949,5168397,3438670
2020-06-11,500.04217529296875,642.5765991210938,1784.8780517578125,1931.0845947265625,488.432861328125,578.0499877929688,703.9500122070312,1870.4000244140625,2067.64990234375,571.8499755859375,584.9000244140625,713.4000244140625,1887.949951171875,2105.0,591.0,574.0999755859375,700.25,1866.800048828125,2061.800048828125,564.75,580.0,712.0,1881.5,2100.0,591.0,4975680,8825715,44855,2269513,3378322
2020-06-12,493.72735595703125,631.7139892578125,1765.410888671875,1904.7938232421875,473.78460693359375,570.75,692.0499877929688,1850.0,2039.5,554.7000122070312,578.7000122070312,695.1500244140625,1870.4000244140625,2049.199951171875,561.9000244140625,555.2000122070312,675.5,1801.0,2011.0,550.0,555.2000122070312,675.7999877929688,1820.0,2011.199951171875,550.0,6624056,9795316,68224,2842642,3603893
2020-06-15,500.8206787109375,627.6063842773438,1775.3353271484375,1895.8280029296875,468.7452392578125,578.9500122070312,687.5499877929688,1860.4000244140625,2029.9000244140625,548.7999877929688,581.0,704.4000244140625,1877.25,2059.0,560.5,563.7000122070312,685.25,1841.0,2000.949951171875,543.4000244140625,574.7999877929688,693.0,1846.0,2039.0999755859375,557.0,3787100,7857344,44690,2399022,3944724
2020-06-16,502.5075378417969,640.06640625,1790.2696533203125,1910.677734375,455.5062561035156,580.9000244140625,701.2000122070312,1876.050048828125,2045.800048828125,533.2999877929688,593.5,712.0,1882.5999755859375,2073.949951171875,556.9500122070312,578.4000244140625,699.1500244140625,1851.0,2031.0,531.1500244140625,585.0,702.0,1860.0,2065.0,556.9500122070312,4728405,10131760,59204,2146528,4262594
2020-06-17,498.1390075683594,642.3027954101562,1796.3294677734375,1912.5455322265625,457.427978515625,575.8499755859375,703.6500244140625,1882.4000244140625,2047.800048828125,535.5499877929688,581.8499755859375,710.2999877929688,1908.9000244140625,2058.85009765625,545.0,573.0,698.0,1860.0,2026.550048828125,528.4000244140625,580.0,699.9000244140625,1860.0,2046.0,531.0,3572351,7291916,57194,2703527,6139224
2020-06-18,500.8206787109375,651.6591186523438,1791.93994140625,1903.486328125,457.72698974609375,578.9500122070312,713.9000244140625,1877.800048828125,2038.0999755859375,535.9000244140625,583.7999877929688,716.5999755859375,1888.0,2059.199951171875,540.0,570.0999755859375,706.0,1863.0,2025.199951171875,531.0,571.2000122070312,708.2000122070312,1879.949951171875,2045.0,535.0499877929688,1918229,6670195,104370,1944389,2658663
2020-06-19,492.73248291015625,644.037109375,1784.3531494140625,1909.5570068359375,460.24664306640625,569.5999755859375,705.5499877929688,1869.8499755859375,2044.5999755859375,538.8499755859375,578.0,711.9000244140625,1920.0999755859375,2090.0,542.9500122070312,567.2000122070312,701.0,1860.0,2032.0,531.9000244140625,574.0,709.0,1880.0,2042.0,538.5,6182627,22438862,159380,5681758,5570067
2020-06-22,492.73248291015625,642.3485107421875,1791.6534423828125,1894.006591796875,468.4889831542969,569.5999755859375,703.7000122070312,1877.5,2027.949951171875,548.5,576.6500244140625,708.7000122070312,1894.949951171875,2052.25,553.25,565.4000244140625,700.0,1866.5999755859375,2019.1500244140625,538.2999877929688,575.0,707.0999755859375,1870.0,2050.0,541.9000244140625,2666273,7804096,38770,3196138,4352621
2020-06-23,501.9454650878906,657.820556640625,1799.096923828125,1900.87158203125,477.2865295410156,580.25,720.6500244140625,1885.300048828125,2035.300048828125,558.7999877929688,583.5,724.5,1908.0,2044.0,560.0999755859375,563.75,692.0999755859375,1863.4000244140625,2010.0,544.5499877929688,569.7000122070312,695.7000122070312,1880.0,2027.0,548.0,4521803,12157390,91005,4205944,4438315
2020-06-24,484.08197021484375,651.8873291015625,1838.3175048828125,1907.315673828125,479.1228942871094,559.5999755859375,714.1500244140625,1926.4000244140625,2042.199951171875,560.9500122070312,579.7999877929688,726.7999877929688,1940.0,2064.25,566.0,554.4000244140625,709.4000244140625,1890.0,2031.5999755859375,554.4000244140625,575.0,716.9000244140625,1890.0,2034.0,558.7999877929688,5339893,10220838,104080,2560937,3500477
2020-06-25,475.8206787109375,639.4274291992188,1806.254150390625,1882.9393310546875,473.3148498535156,550.0499877929688,700.5,1892.800048828125,2016.0999755859375,554.1500244140625,560.7000122070312,705.5999755859375,1919.9000244140625,2060.0,565.5999755859375,548.0,693.5,1881.0,2009.25,552.0499877929688,557.5999755859375,704.8499755859375,1895.25,2035.0,558.0,6353371,14945284,148027,3043931,2386979
2020-06-26,486.504150390625,682.9686279296875,1840.5123291015625,1978.9031982421875,479.0374755859375,562.4000244140625,748.2000122070312,1928.699951171875,2118.85009765625,560.8499755859375,573.9000244140625,751.5999755859375,1953.0,2132.0,574.9500122070312,545.0,710.0,1892.8499755859375,2019.949951171875,552.5999755859375,550.0499877929688,710.2000122070312,1906.949951171875,2025.0,555.5,7034875,26030458,171354,6300722,5288935
2020-06-29,478.97808837890625,667.952880859375,1847.907958984375,1962.839111328125,462.5528259277344,553.7000122070312,731.75,1936.449951171875,2101.64990234375,541.5499877929688,565.9000244140625,744.7000122070312,1945.0,2127.60009765625,558.9000244140625,550.2999877929688,730.0999755859375,1890.1500244140625,2091.300048828125,539.2000122070312,562.0,735.4000244140625,1925.0,2108.0,558.9000244140625,3857610,8954428,61906,3076341,3304988
2020-06-30,481.7030944824219,671.78662109375,1868.3773193359375,1944.626953125,464.13299560546875,556.8499755859375,735.9500122070312,1957.9000244140625,2082.14990234375,543.4000244140625,560.7999877929688,738.9500122070312,1980.0,2111.89990234375,548.9000244140625,553.25,724.25,1934.0,2075.050048828125,541.5499877929688,558.0,732.7999877929688,1940.0,2100.0,547.0,3110587,10411290,153842,3071725,2356985
2020-07-01,477.2912902832031,668.0897827148438,1848.8145751953125,1953.8729248046875,466.26824951171875,551.75,731.9000244140625,1937.4000244140625,2092.050048828125,545.9000244140625,559.5999755859375,742.2999877929688,1969.0,2113.949951171875,547.3499755859375,551.0,729.75,1925.0,2079.5,536.0499877929688,557.9500122070312,737.25,1960.199951171875,2079.699951171875,544.0,3004648,5477468,84097,2503466,3662491
2020-07-02,492.3864440917969,690.6364135742188,1873.0054931640625,2014.6729736328125,479.0374755859375,569.2000122070312,756.5999755859375,1962.75,2157.14990234375,560.8499755859375,572.4000244140625,765.4500122070312,1970.0,2165.0,562.5,552.9000244140625,735.4000244140625,1935.0,2098.0,542.5,555.0,737.3499755859375,1942.0,2102.0,549.9000244140625,5243652,17263756,79238,3758699,5966748
2020-07-03,500.99359130859375,696.2045288085938,1887.796875,2054.3662109375,484.46112060546875,579.1500244140625,762.7000122070312,1978.25,2199.64990234375,567.2000122070312,580.5499877929688,764.0,1998.75,2205.0,572.25,570.5999755859375,752.5,1957.050048828125,2160.25,561.0499877929688,572.0,755.0,1961.050048828125,2163.64990234375,565.9000244140625,3735570,7796572,203491,4185208,4007490
2020-07-06,500.6044616699219,697.39111328125,1908.9815673828125,2113.71875,496.71783447265625,578.7000122070312,764.0,2000.449951171875,2263.199951171875,581.5499877929688,589.0,775.0,2010.0,2269.89990234375,588.0,577.25,761.5,1981.949951171875,2205.0,573.0499877929688,579.1500244140625,765.2000122070312,1995.25,2205.0,574.9500122070312,3288417,8810958,225856,5190366,4909636
2020-07-07,512.1527709960938,724.91259765625,1917.236328125,2119.97607421875,501.2447204589844,592.0499877929688,794.1500244140625,2009.0999755859375,2269.89990234375,586.8499755859375,594.4500122070312,796.9500122070312,2025.0,2302.699951171875,592.5,575.1500244140625,765.5499877929688,1980.0,2232.14990234375,577.0999755859375,582.0,769.4000244140625,2000.449951171875,2275.0,583.8499755859375,7255475,19362533,225411,5630055,5126702
2020-07-08,497.3172302246094,707.158447265625,1959.8443603515625,2072.344482421875,498.34075927734375,574.9000244140625,774.7000122070312,2053.75,2218.89990234375,583.4500122070312,594.75,784.9000244140625,2070.0,2274.39990234375,593.9000244140625,573.0,772.2000122070312,2011.25,2207.60009765625,576.0999755859375,594.75,784.9000244140625,2020.0,2270.0,589.9500122070312,4625011,8476642,219843,2793358,3391014
2020-07-09,508.86566162109375,713.5481567382812,2001.9114990234375,2058.755859375,493.0878601074219,588.25,781.7000122070312,2082.0,2204.35009765625,577.2999877929688,591.5999755859375,790.0,2098.0,2244.5,587.7000122070312,575.0,775.0,2035.6500244140625,2191.050048828125,572.0499877929688,575.6500244140625,780.0,2041.0,2229.0,583.4500122070312,4807930,6854166,229155,3443998,2498146
2020-07-10,503.6753845214844,713.6849365234375,2028.4979248046875,2075.567138671875,485.9985656738281,582.25,781.8499755859375,2109.64990234375,2222.35009765625,569.0,588.5499877929688,789.9000244140625,2120.0,2249.85009765625,572.0,579.8499755859375,773.5,2060.85009765625,2176.0,561.3499755859375,588.25,773.5,2079.89990234375,2205.25,572.0,2376881,5206452,167520,9610320,3959401
2020-07-13,521.2791137695312,727.5597534179688,2111.574462890625,2073.37158203125,512.5193481445312,602.5999755859375,797.0499877929688,2196.050048828125,2220.0,600.0499877929688,605.0,805.3499755859375,2230.0,2244.949951171875,601.7999877929688,583.3499755859375,786.0499877929688,2116.5,2210.0,570.5,585.0,788.0,2123.0,2220.0,571.9500122070312,5443990,10804688,478574,2963503,11008252
2020-07-14,511.5472106933594,714.962890625,2154.41064453125,2028.4959716796875,511.0245361328125,591.3499755859375,783.25,2240.60009765625,2171.949951171875,598.2999877929688,613.75,806.4000244140625,2253.550048828125,2239.0,603.7999877929688,588.0999755859375,781.3499755859375,2170.0,2165.0,592.5499877929688,604.5999755859375,792.9500122070312,2200.0,2210.0,594.9500122070312,6212718,8961822,266985,2976738,5525588
2020-07-15,532.1788330078125,758.5042114257812,2106.526611328125,2086.353271484375,525.5447998046875,615.2000122070312,830.9500122070312,2190.800048828125,2233.89990234375,615.2999877929688,627.9500122070312,848.4500122070312,2310.0,2260.0,630.0,592.5,794.7999877929688,2158.64990234375,2181.10009765625,602.0,593.6500244140625,799.0,2250.300048828125,2185.0,604.0,9928037,30060599,269713,5569321,11907668
2020-07-16,543.0350952148438,831.5750732421875,2203.064453125,2091.830322265625,511.9641418457031,627.75,911.0,2291.199951171875,2234.75,599.4000244140625,652.2000122070312,955.5,2336.0,2333.0,638.9500122070312,607.1500244140625,894.25,2211.300048828125,2220.10009765625,588.0999755859375,630.0,900.0999755859375,2259.0,2244.0,627.0,20771204,90432109,365530,8582118,13009798
2020-07-17,539.0560913085938,824.4094848632812,2176.91064453125,2060.00390625,512.2202758789062,623.1500244140625,903.1500244140625,2264.0,2200.75,599.7000122070312,644.6500244140625,919.9000244140625,2308.0,2243.89990234375,604.3499755859375,613.4000244140625,892.1500244140625,2216.0,2190.050048828125,590.2000122070312,629.5,911.0,2308.0,2237.0,604.3499755859375,26830157,31682878,122822,4509135,3307397
2020-07-20,561.0713500976562,852.8436889648438,2163.16064453125,2066.697265625,531.9933471679688,648.5999755859375,934.2999877929688,2249.699951171875,2207.89990234375,622.8499755859375,652.0,945.0,2257.949951171875,2226.89990234375,625.9500122070312,626.8499755859375,906.75,2195.0,2190.800048828125,598.5,633.0,908.5,2200.0,2201.0,603.8499755859375,10543170,18421053,110405,2952646,5461610
2020-07-21,564.3153686523438,855.080078125,2191.958740234375,2082.750244140625,530.1568603515625,652.3499755859375,936.75,2279.64990234375,2225.050048828125,620.7000122070312,662.3499755859375,949.7000122070312,2285.0,2238.64990234375,631.7999877929688,643.2999877929688,929.2000122070312,2245.25,2201.14990234375,615.3499755859375,652.0,945.0,2250.0,2230.0,630.0,8801061,12877784,99336,2665286,4218944
2020-07-22,562.4122314453125,837.8735961914062,2240.99658203125,2050.8310546875,527.8082275390625,650.1500244140625,917.9000244140625,2330.64990234375,2190.949951171875,617.9500122070312,658.0,939.0,2350.0,2231.0,626.4500122070312,643.0999755859375,910.0,2280.0,2184.199951171875,611.5499877929688,657.0,938.9500122070312,2300.0,2231.0,618.0,3837958,14354201,315764,2861534,2879564
2020-07-23,566.4904174804688,828.791015625,2174.939697265625,2032.343994140625,544.5995483398438,652.8499755859375,907.9500122070312,2261.949951171875,2171.199951171875,632.4500122070312,656.9500122070312,915.7999877929688,2359.0,2190.949951171875,634.5999755859375,643.5499877929688,900.6500244140625,2250.0,2163.0,607.0,650.0,915.6500244140625,2330.64990234375,2190.949951171875,612.9500122070312,3172594,13051307,230141,2265766,5038587
2020-07-24,590.0056762695312,842.3919067382812,2186.91064453125,2019.4268798828125,561.9505004882812,679.9500122070312,922.8499755859375,2274.39990234375,2157.39990234375,652.5999755859375,684.7999877929688,925.75,2305.0,2163.0,655.4000244140625,640.9000244140625,903.25,2205.64990234375,2125.10009765625,625.25,641.0,903.25,2205.64990234375,2154.5,632.5,12365728,18209580,154741,3665100,12276883
2020-07-27,608.35791015625,865.7601318359375,2333.64013671875,2065.667724609375,572.24072265625,701.0999755859375,948.4500122070312,2427.0,2206.800048828125,664.5499877929688,704.4000244140625,952.7999877929688,2489.0,2215.0,671.75,676.5,918.6500244140625,2261.0,2163.5,642.7999877929688,684.0,921.5499877929688,2261.0,2165.0,657.0,11348828,16827870,500141,4248480,11521949
2020-07-28,618.20654296875,878.904541015625,2322.774658203125,2162.03369140625,589.2903442382812,712.4500122070312,962.8499755859375,2415.699951171875,2309.75,684.3499755859375,716.0499877929688,967.5499877929688,2470.0,2320.0,702.75,695.7000122070312,941.2000122070312,2385.0,2215.0,667.0,702.0,946.0,2410.0,2215.0,670.0,8469603,15818463,248944,8092319,23296517
